incident_id,frp_mw,brightness_temperature,brightness_ti5,scan,track,satellite_sensor,instrument,daynight,firms_confidence,latitude,longitude,land_cover_type,elevation_m,forest_distance_km,urban_distance_km,industrial_distance_km,oil_gas_facility_distance_km,chemical_facility_distance_km,population_density,ndvi,forest_cover_pct,vegetation_density,fuel_moisture_pct,temperature_c,humidity_pct,rainfall_24h_mm,rainfall_7d_mm,wind_speed_kmh,wind_direction_deg,soil_moisture_pct,drought_index,month,season,hour,historical_fire_count_7d,historical_fire_count_30d,historical_fire_count_90d,historical_fire_count_365d,refinery_distance_km,power_plant_distance_km,steel_plant_distance_km,cement_plant_distance_km,mine_distance_km,lng_terminal_distance_km,industrial_landuse_distance_km,within_industrial_area,nearby_facility_type,incident_name,reference_source,reference_url,firms_match,firms_nearby_match,firms_nearby_status,firms_deep_match,firms_deep_status,firms_deep_api_successes,firms_deep_api_failures,firms_evidence_level,firms_evidence_status,firms_evidence_source,historical_firms_status,historical_firms_api_successes,historical_firms_api_failures,fire_duration_days,spread_rate_km_day,thermal_area_km2
INC-0032,290.53,368.77,304.53,0.32,0.38,VIIRS_NOAA20,VIIRS,N,99.2,21.03624,72.75899,Industrial / Built-up,21.8,27.38,3.91,0.39,11.9,0.42,894.1,0.158,15.8,0.19,25.5,25.9,43.9,0.0,0.0,8.5,150.7,36.6,-0.3,2,Winter,4,0,1,6,20,10.6,23.7,33.88,98.68,73.89,103.87,0.39,1,LNG Terminal,Hazira LNG Terminal Thermal Anomaly Event #32,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0032,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.29,1.22,3.198
INC-0033,100.33,469.7,305.96,0.47,0.5,VIIRS_NOAA21,VIIRS,N,74.3,24.23272,82.71411,Industrial / Built-up,377.4,29.13,3.88,1.04,11.03,1.92,1629.0,0.182,18.2,0.218,11.9,39.6,25.1,1.78,1.78,19.7,357.0,43.8,1.68,6,Monsoon,14,0,3,7,8,14.99,3.96,69.28,146.52,284.28,136.13,1.04,0,Coal Mine & Power,Singrauli Coal & Power Thermal Anomaly Event #33,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0033,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.06,2.51,2.742
INC-0034,156.1,379.11,298.12,0.49,0.5,VIIRS_NOAA21,VIIRS,D,88.0,21.72042,72.6045,Industrial / Built-up,27.3,18.83,5.43,0.42,0.53,1.0,1033.7,0.143,14.3,0.172,13.9,32.9,18.9,0.0,0.0,14.8,316.5,15.3,-0.51,11,Post-Monsoon,21,0,0,4,13,13.55,15.09,92.83,20.65,168.21,139.58,0.42,1,Petrochemical Complex,Dahej SEZ Gujarat Thermal Anomaly Event #34,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0034,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.29,1.75,8.738
INC-0035,137.88,415.88,332.83,0.41,0.47,VIIRS_NOAA20,VIIRS,N,92.3,22.37264,69.86559,Industrial / Built-up,25.7,20.81,3.75,0.63,1.11,1.17,3951.1,0.052,5.2,0.062,21.5,38.7,20.4,0.0,0.0,36.6,132.5,18.1,-2.68,6,Monsoon,2,0,3,6,16,2.79,26.33,67.27,5.47,234.31,126.96,0.63,1,Oil Refinery,Jamnagar Reliance Refinery Thermal Anomaly Event #35,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0035,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.82,1.35,8.35
INC-0036,213.64,400.35,334.34,0.36,0.4,VIIRS_NOAA21,VIIRS,D,76.7,22.08671,88.10993,Industrial / Built-up,22.2,26.43,1.07,0.31,2.49,0.2,3342.9,0.084,8.4,0.101,25.9,38.1,38.1,0.0,0.0,20.9,64.2,32.4,1.95,11,Post-Monsoon,16,0,3,5,16,2.0,18.38,64.19,13.14,31.31,171.72,0.31,1,Chemical & Refinery,Haldia Industrial Complex Thermal Anomaly Event #36,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0036,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.17,2.98,9.393
INC-0037,208.96,409.26,316.64,0.33,0.47,VIIRS_NOAA21,VIIRS,D,98.7,21.07123,72.57354,Industrial / Built-up,9.0,33.06,4.38,0.78,3.15,1.82,3484.8,0.065,6.5,0.078,13.3,40.6,36.0,0.0,0.0,5.6,223.1,27.5,-1.6,7,Monsoon,20,0,2,2,15,73.2,23.63,10.63,76.7,40.75,196.07,0.78,1,LNG Terminal,Hazira LNG Terminal Thermal Anomaly Event #37,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0037,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.74,2.53,7.497
INC-0038,360.44,368.68,310.22,0.52,0.52,VIIRS_SNPP,VIIRS,N,95.5,21.15178,72.62343,Industrial / Built-up,24.5,33.36,5.82,0.26,2.51,1.47,3405.8,0.216,21.6,0.259,15.7,24.5,41.9,0.0,0.0,20.9,122.3,39.9,-0.5,11,Post-Monsoon,8,0,3,5,17,36.35,3.58,71.54,18.65,174.9,73.98,0.26,1,LNG Terminal,Hazira LNG Terminal Thermal Anomaly Event #38,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0038,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.4,1.81,6.635
INC-0039,214.97,459.75,311.74,0.47,0.36,VIIRS_NOAA20,VIIRS,D,95.9,21.76624,72.55222,Industrial / Built-up,39.6,16.32,1.01,0.56,0.77,0.45,2209.8,0.082,8.2,0.099,26.1,40.0,39.0,0.0,0.0,33.1,42.4,34.6,-1.74,11,Post-Monsoon,22,0,3,5,19,12.05,11.34,78.17,124.33,101.02,48.27,0.56,1,Petrochemical Complex,Dahej SEZ Gujarat Thermal Anomaly Event #39,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0039,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.12,0.34,0.362
INC-0040,126.52,468.73,331.86,0.5,0.41,VIIRS_SNPP,VIIRS,N,91.6,21.16179,72.60614,Industrial / Built-up,15.9,26.02,2.23,0.59,20.9,0.97,1408.6,0.055,5.5,0.066,27.8,23.5,29.7,0.0,0.0,32.5,100.5,30.7,0.32,4,Summer,11,1,1,9,12,31.83,15.33,84.54,42.74,117.18,182.18,0.59,1,LNG Terminal,Hazira LNG Terminal Thermal Anomaly Event #40,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0040,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.47,2.53,7.983
INC-0041,118.55,398.46,312.08,1.09,1.29,MODIS_TERRA,MODIS,N,92.8,23.68199,86.43813,Industrial / Built-up,221.6,15.83,1.21,0.52,20.45,1.01,1564.8,0.045,4.5,0.055,27.7,40.1,23.0,0.0,0.0,24.4,23.2,40.1,1.32,12,Winter,2,2,5,4,15,6.35,13.22,12.45,14.23,290.72,167.62,0.52,1,Coal Colliery,Jharia Dhanbad Coal Belt Thermal Anomaly Event #41,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0041,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.48,2.75,6.262
INC-0042,365.84,418.79,296.47,0.37,0.33,VIIRS_NOAA20,VIIRS,N,68.8,21.74426,72.59224,Industrial / Built-up,25.7,6.01,5.76,0.08,2.46,0.26,2439.7,0.053,5.3,0.064,14.3,27.3,49.5,0.0,0.0,25.2,169.1,22.9,-0.89,10,Post-Monsoon,6,1,3,7,17,73.3,14.47,22.38,11.44,118.72,61.34,0.08,1,Petrochemical Complex,Dahej SEZ Gujarat Thermal Anomaly Event #42,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0042,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.03,0.74,4.768
INC-0043,313.42,357.08,310.54,0.52,0.46,VIIRS_NOAA20,VIIRS,D,82.6,21.70126,72.54835,Industrial / Built-up,38.0,31.1,3.21,0.86,3.48,0.35,3025.1,0.202,20.2,0.242,27.9,32.0,42.7,0.0,0.0,29.5,25.6,8.2,-1.55,3,Summer,21,0,4,3,19,25.6,12.44,47.96,22.48,138.03,181.27,0.86,0,Petrochemical Complex,Dahej SEZ Gujarat Thermal Anomaly Event #43,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0043,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.8,2.8,8.69
INC-0044,401.71,444.23,318.96,0.39,0.48,VIIRS_SNPP,VIIRS,N,86.2,22.38207,82.65433,Industrial / Built-up,275.2,6.62,2.7,1.1,20.58,0.51,1767.1,0.19,19.0,0.228,20.1,33.3,29.1,0.0,11.48,36.2,122.3,25.7,-1.42,2,Winter,15,0,3,6,16,40.0,24.68,16.06,29.27,131.53,194.63,1.1,0,Thermal Power Plant,Korba Super Thermal Power Thermal Anomaly Event #44,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0044,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.65,1.81,1.272
INC-0045,464.35,397.63,296.75,0.37,0.5,VIIRS_SNPP,VIIRS,D,90.7,21.04196,72.62929,Urban / Developed,2.9,16.03,1.38,0.08,19.39,0.97,2026.0,0.083,8.3,0.099,32.2,27.7,31.0,1.05,1.05,36.9,200.8,18.9,-0.31,2,Winter,7,0,4,5,21,26.69,27.1,20.45,26.46,287.88,171.69,0.08,1,LNG Terminal,Hazira LNG Terminal Thermal Anomaly Event #45,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0045,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.59,1.5,8.773
INC-0046,439.52,359.86,321.69,0.33,0.52,VIIRS_NOAA20,VIIRS,D,80.7,13.18846,80.27028,Industrial / Built-up,0.1,14.96,3.02,0.09,2.64,1.14,2898.9,0.214,21.4,0.257,33.7,32.0,47.7,0.0,0.0,31.4,171.5,44.8,-3.17,7,Monsoon,15,0,0,7,25,9.33,20.74,52.01,105.42,34.48,33.81,0.09,1,Petrochemical Plant,Manali Petrochem Chennai Thermal Anomaly Event #46,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0046,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.2,2.22,8.675
INC-0047,190.03,449.96,318.79,0.39,0.37,VIIRS_NOAA21,VIIRS,N,74.8,22.42187,69.94022,Industrial / Built-up,31.7,34.71,1.6,1.19,0.41,0.1,696.1,0.021,2.1,0.025,33.4,37.4,18.4,0.0,0.0,27.2,40.7,38.7,-2.17,8,Monsoon,22,1,2,4,15,0.27,10.91,66.96,84.6,43.98,50.1,1.19,0,Oil Refinery,Jamnagar Reliance Refinery Thermal Anomaly Event #47,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0047,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.2,1.89,10.108
INC-0048,138.36,402.42,329.18,0.39,0.5,VIIRS_NOAA20,VIIRS,D,96.2,17.66027,83.21821,Industrial / Built-up,48.9,26.31,5.27,0.57,20.89,1.15,628.2,0.081,8.1,0.097,17.2,35.1,78.0,0.0,0.0,15.6,338.6,8.3,1.62,3,Summer,16,0,0,8,12,52.78,16.26,7.22,86.87,89.53,186.59,0.57,1,Steel Plant,Visakhapatnam Steel Zone Thermal Anomaly Event #48,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0048,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.07,0.42,0.517
INC-0049,338.99,360.87,306.44,1.38,1.77,MODIS_TERRA,MODIS,D,78.8,22.27241,82.80354,Industrial / Built-up,288.8,9.67,2.03,0.2,17.55,1.89,4192.1,0.041,4.1,0.049,22.5,37.8,42.9,0.0,0.0,26.0,286.6,35.2,-3.3,8,Monsoon,21,0,2,2,23,25.17,14.79,67.09,13.42,299.85,29.41,0.2,1,Thermal Power Plant,Korba Super Thermal Power Thermal Anomaly Event #49,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0049,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.02,0.96,4.42
INC-0050,161.4,465.32,295.66,1.18,2.08,MODIS_TERRA,MODIS,N,89.9,17.63607,83.24296,Industrial / Built-up,47.4,14.46,0.61,0.19,11.51,1.04,3522.7,0.113,11.3,0.135,34.1,29.7,42.9,0.89,0.89,37.1,304.9,5.9,1.44,2,Winter,1,0,2,4,12,35.32,16.4,9.13,89.42,27.73,198.12,0.19,1,Steel Plant,Visakhapatnam Steel Zone Thermal Anomaly Event #50,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0050,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.18,0.24,8.063
INC-0051,476.23,421.67,338.32,0.53,0.48,VIIRS_NOAA20,VIIRS,D,69.8,22.36051,82.77338,Urban / Developed,276.5,15.34,1.74,0.28,5.24,1.28,787.6,0.147,14.7,0.177,19.7,27.3,51.5,0.0,2.57,31.4,165.5,26.9,-1.12,11,Post-Monsoon,12,1,2,4,17,63.6,17.77,23.23,33.55,248.06,190.67,0.28,1,Thermal Power Plant,Korba Super Thermal Power Thermal Anomaly Event #51,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0051,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.86,0.81,11.528
INC-0052,272.3,372.87,315.65,0.41,0.41,VIIRS_NOAA20,VIIRS,D,91.4,24.25651,82.66764,Industrial / Built-up,383.4,9.46,1.68,0.06,2.33,1.68,2251.3,0.211,21.1,0.253,34.2,27.6,34.5,0.0,0.0,4.0,324.5,11.2,1.95,3,Summer,2,0,3,11,22,59.91,11.3,72.85,148.9,133.68,82.17,0.06,1,Coal Mine & Power,Singrauli Coal & Power Thermal Anomaly Event #52,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0052,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.06,0.92,7.468
INC-0053,330.63,376.06,303.62,0.44,0.43,VIIRS_NOAA21,VIIRS,D,66.6,22.41348,69.84817,Industrial / Built-up,39.3,7.16,3.28,0.3,0.23,0.17,3481.5,0.136,13.6,0.164,20.9,26.6,22.8,7.07,7.07,17.9,291.9,38.4,-1.67,4,Summer,22,0,2,8,19,0.78,26.14,35.42,5.0,286.38,87.98,0.3,1,Oil Refinery,Jamnagar Reliance Refinery Thermal Anomaly Event #53,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0053,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.27,0.45,9.189
INC-0054,468.29,373.92,308.69,1.54,1.19,MODIS_TERRA,MODIS,D,71.3,22.07874,88.13806,Industrial / Built-up,14.0,11.14,0.51,0.89,3.39,0.53,2314.6,0.081,8.1,0.097,18.1,42.9,20.8,0.0,0.0,14.1,257.2,35.4,-2.94,7,Monsoon,5,1,1,8,21,2.69,22.51,86.36,54.97,141.22,13.92,0.89,0,Chemical & Refinery,Haldia Industrial Complex Thermal Anomaly Event #54,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0054,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.64,0.44,10.207
INC-0055,195.22,390.34,339.03,1.22,1.02,MODIS_TERRA,MODIS,N,78.7,22.04285,88.04749,Industrial / Built-up,27.7,25.74,4.5,0.7,3.32,1.04,104.1,0.097,9.7,0.116,10.6,28.4,76.4,0.0,0.0,12.5,225.0,27.9,1.08,5,Summer,11,1,3,7,19,1.58,5.73,80.76,92.8,226.97,55.45,0.7,1,Chemical & Refinery,Haldia Industrial Complex Thermal Anomaly Event #55,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0055,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.21,1.41,10.537
INC-0056,233.25,442.82,309.96,0.34,0.42,VIIRS_NOAA20,VIIRS,D,89.4,22.30415,69.82782,Urban / Developed,36.1,15.59,5.69,0.79,2.38,1.3,392.6,0.076,7.6,0.091,16.9,30.7,35.7,0.0,0.0,13.1,103.5,31.3,1.83,3,Summer,19,0,1,4,21,0.88,13.13,77.58,144.93,52.88,56.17,0.79,1,Oil Refinery,Jamnagar Reliance Refinery Thermal Anomaly Event #56,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0056,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.95,0.89,0.191
INC-0057,352.38,431.5,309.08,0.37,0.47,VIIRS_NOAA21,VIIRS,D,93.6,22.02742,88.07636,Industrial / Built-up,17.5,22.53,5.26,1.14,0.46,0.39,2887.7,0.138,13.8,0.165,27.5,38.5,79.3,0.0,0.0,18.8,260.4,5.4,-0.26,4,Summer,14,1,0,6,11,3.78,22.36,89.47,14.07,80.72,96.12,1.14,0,Chemical & Refinery,Haldia Industrial Complex Thermal Anomaly Event #57,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0057,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.04,0.9,2.978
INC-0058,304.74,429.22,311.75,0.53,0.34,VIIRS_SNPP,VIIRS,D,91.8,24.20091,82.71588,Industrial / Built-up,370.7,31.43,2.61,0.62,8.52,1.59,1864.0,0.078,7.8,0.094,29.3,33.8,27.7,0.0,0.0,21.0,282.6,29.0,-2.39,6,Monsoon,17,0,1,6,24,34.81,15.89,32.8,15.22,296.61,43.64,0.62,1,Coal Mine & Power,Singrauli Coal & Power Thermal Anomaly Event #58,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0058,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.25,0.55,1.934
INC-0059,428.54,462.12,325.83,0.5,0.39,VIIRS_NOAA21,VIIRS,D,83.9,22.38499,69.87159,Urban / Developed,20.8,12.96,2.2,0.34,1.85,1.12,58.9,0.082,8.2,0.098,32.8,38.5,47.4,0.0,8.96,10.1,249.8,14.2,-2.85,1,Winter,10,1,3,4,23,1.49,11.26,84.57,89.41,242.06,30.74,0.34,1,Oil Refinery,Jamnagar Reliance Refinery Thermal Anomaly Event #59,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0059,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.98,0.43,7.619
INC-0060,70.11,398.65,305.54,0.48,0.49,VIIRS_NOAA20,VIIRS,D,81.3,23.78434,86.40762,Industrial / Built-up,234.1,33.76,3.89,0.69,11.56,0.91,1177.1,0.12,12.0,0.144,20.3,26.5,52.0,0.0,12.59,6.3,170.7,27.4,-0.04,6,Monsoon,15,1,1,3,20,45.57,21.2,73.19,70.44,72.22,43.22,0.69,1,Coal Colliery,Jharia Dhanbad Coal Belt Thermal Anomaly Event #60,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0060,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.23,1.1,9.501
INC-0061,428.91,409.95,298.41,1.66,1.63,MODIS_TERRA,MODIS,D,77.3,22.09788,88.133,Industrial / Built-up,15.2,28.91,5.46,0.28,0.33,1.77,345.8,0.15,15.0,0.18,11.9,37.6,18.6,0.0,0.0,20.5,1.9,37.2,0.75,10,Post-Monsoon,19,0,4,3,16,1.62,16.71,97.13,61.06,43.31,135.2,0.28,1,Chemical & Refinery,Haldia Industrial Complex Thermal Anomaly Event #61,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0061,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.16,0.7,8.562
INC-0062,371.24,476.23,329.14,0.5,0.5,VIIRS_SNPP,VIIRS,D,91.2,23.67587,86.17313,Industrial / Built-up,228.5,24.28,5.39,0.72,16.55,0.4,3512.2,0.083,8.3,0.099,16.0,29.1,36.1,0.0,0.0,11.4,214.3,15.6,0.14,1,Winter,7,0,3,6,20,40.54,21.78,4.43,133.83,80.62,166.27,0.72,1,Steel Plant,Bokaro Steel City Thermal Anomaly Event #62,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0062,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.14,0.88,4.989
INC-0063,418.28,457.57,314.3,0.41,0.37,VIIRS_NOAA21,VIIRS,D,85.9,22.36858,82.76937,Industrial / Built-up,297.3,19.94,4.55,0.55,17.34,0.28,3311.9,0.185,18.5,0.222,32.6,28.8,26.9,0.0,22.3,18.1,144.8,20.6,-3.12,8,Monsoon,10,2,0,8,11,61.1,24.57,73.62,149.37,291.0,196.37,0.55,1,Thermal Power Plant,Korba Super Thermal Power Thermal Anomaly Event #63,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0063,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.6,1.71,2.548
